#gg_id	img_genome_id
179317	639633047
181072	639633029
3063524	2516143062
4447205	2511231135
2342676	2516143062
3335249	2516143040
4294064	645951844
4409224	2516143103
3107207	2516143031
4436923	2511231154
3691882	2516143094
484391	645058793
4354556	2511231180
3196454	2516143078
4294281	645058711
303616	642791609
249195	641228481
244416	641228502
250503	641228481
878135	651053050
470254	643886073
240847	641522601
471515	641228509
3942685	641228478
2143602	646862340
4294427	641736185
242264	640963002
187901	639633020
616702	645058707
4040497	2516143099
2422218	2516143064
1801920	2516143098
1911677	646564517
144643	638341209
527353	646862351
471450	639633037
654465	646862331
4368567	646564507
4470010	2512564078
529046	646862350
4453452	646862338
4294192	643886200
2136030	2516143020
129029	637000028
128497	637000027
3104378	2516143050
610777	648276723
4294271	643886005
1748961	2516143009
236502	641228508
469949	643886005
156459	638341157
471144	643886064
321100	642791631
4484150	644736406
4294180	643886041
261962	641736214
4474952	651053027
4426745	643348501
2631853	643348540
2528356	2516143052
1544732	2516143103
4118732	2516143007
554247	645058819
609854	647000284
2024403	2516143068
4405653	646862328
1074226	651053051
1780415	649633045
524980	646862325
4407961	2516143068
484430	645951857
269887	641736152
609129	647000263
933076	650377981
4394735	2512564058
356843	642979312
262217	641522626
264227	641736152
471460	642555150
156719	637000109
4419676	641522608
112096	637000334
4402257	641522608
1110673	651053015
3580393	2516143077
2594935	2516143034
260545	637000334
471114	643886074
378060	645058715
295454	642555138
140005	637000049
2337352	2516143069
301131	642555145
610809	647000312
717479	648231712
659157	648231711
651131	648231707
252075	640963010
128665	637000054
1655485	650377975
4478969	2511231170
484462	645951860
4294305	645951844
4294176	643886041
267981	641736153
2604859	2516143048
3213418	2516143084
3048193	637000008
314879	643348577
325328	643348586
3176721	2516143027
3538497	2516143027
4178219	2516143067
1706604	2516143027
469888	643886199
4198907	646564501
1970675	2516143010
2420650	650716081
4413383	646564555
4463343	646564555
3790548	640427143
4327604	646564579
1578654	650377909
4008231	650377910
675087	650377944
4351432	650716089
782852	650377972
2118299	646564576
1002315	651053010
4407805	650716023
4358969	642487181
2615779	2511231063
2227379	650716079
440936	645058714
709004	648231714
4294254	642979368
846005	2510436004
663604	646862326
4063123	2516143079
3461009	2516143079
4393234	2511231164
4294255	642979368
2367621	2516143010
1593445	2516143079
1547776	650716099
4439909	650716070
4329880	650716037
4455591	650716048
3481971	2511231140
3005153	2516143079
2449299	648028049
4318469	2517093035
610166	648276715
2156638	2511231165
3079907	2516143085
610172	648276715
4348277	648028005
3607306	643348514
1670069	643348514
4216614	646311907
312701	642555155
48125	637000243
346429	642555101
2952856	646564574
4259413	646311937
3824796	643348584
2766281	646311907
3551761	646311907
4354087	646311907
3377067	646311907
3438467	650716052
4462643	650716045
302284	642555170
4294331	645951844
148517	637000007
257997	639279301
248001	640963030
4336960	648028048
3030226	644736373
1785158	2516143030
4451738	2511231086
609101	647000262
609300	647000265
3119708	643348562
4431120	650716104
589213	648276756
268265	641736136
4013655	643348505
3720452	650716010
2472963	643348541
268225	641736136
2236065	2516143019
2103459	2516143019
470663	643886045
470970	640963057
470969	640963057
238272	641228482
3246468	2516143058
523171	647000300
3531728	2516143058
4294342	645951844
263725	641736146
3587293	2516143073
1682003	2516143031
108810	637000170
128706	637000159
3490854	637000159
606150	647000203
4294417	645951844
3089431	650716007
131016	642555160
4434966	2513237201
4398594	2511231077
4294231	643886053
3609634	2511231072
4309354	640753031
567420	645058829
265603	641736148
4260499	2513237201
2722160	2511231061
2882228	2511231066
3031742	2516143023
2048892	637000085
471048	645951831
3486930	643692013
4448379	2512047039
4294368	645951844
469602	645951844
4294217	643886049
359894	643348580
3356870	650716050
4451375	651053020
4194485	651053056
3258932	651053056
2728701	2516143094
3747222	2516143031
1797760	2516143094
3113031	2516143032
3908372	2516143031
770692	648276635
4355901	2516143031
3198667	637000246
2166688	2516143024
4185472	2516143024
1972342	2516143102
470389	641736184
1970060	643348563
4411321	644736339
293763	642555111
1767081	644736340
3226652	2516143045
1636838	2516143090
1773630	2516143090
251843	640963023
266466	641736143
264531	641736247
3193328	2516143090
1682598	2516143096
2721033	2516143096
1886649	2512047035
2231082	2516143061
2895013	2516143096
250630	640963038
804599	648276640
3642756	2516143082
3224917	2516143082
2398127	2516143032
1936545	2516143038
218364	640427110
2453169	2516143051
3427182	643692048
4274368	643692049
2633342	2516143036
4258989	2516143032
269758	641736134
470634	643886138
3908810	649633085
3247498	2516143082
3678898	649633027
609407	648276683
4294226	643886049
469746	640963023
4294225	643886049
147169	638341230
3163671	2516143031
531155	646862336
260769	641736228
205758	640069334
1878522	2516143015
3052342	640069327
134289	638341080
3728243	2516143043
1891557	2516143043
2896463	2516143043
366564	642979308
2793380	2516143017
3828184	2516143005
4294198	643886200
4294279	642979324
4367384	2512564005
216402	640069329
2292701	2516143026
559108	642979352
677439	643886097
2352752	2516143083
3863989	2516143083
2600004	2516143046
270537	641736135
3497244	2516143046
2609286	646311910
777484	643886131
2568383	2511231169
382771	645058711
235414	641228486
245121	641228489
236730	641228500
3404840	2516143037
4294256	643886084
3909531	2516143037
4365478	2516143037
2338591	648028043
3303974	2516143037
3639026	2516143045
2510303	2516143017
4129974	2516143088
3730313	646311958
2412209	2516143088
4444348	646311920
98036	637000337
2296518	648028053
103186	637000177
128807	637000198
248430	640753032
267171	641736182
4294109	643886143
4435756	2512564066
2879076	637000354
182084	643348521
4256926	639633018
1556654	639633032
174504	639633032
2851089	2516143062
3201277	2516143040
2972330	2516143062
185581	639857036
4229509	2516143062
3079206	637000070
4245947	2516143087
3924374	2516143062
1136680	2511231150
1878920	2511231208
3048861	2511231208
4294240	643886189
4190059	641228479
254667	641228497
128794	637000253
244957	641228485
2437717	2516143074
421879	644736370
572288	645058803
245370	640753025
128604	637000092
186071	639633024
191302	639633008
4466830	649633090
2502326	637000092
165618	637000135
179754	639633050
2091640	646564515
1599858	646564515
4406729	646564515
2819531	2516143015
1558479	2516143050
1519068	2516143074
3839801	2516143050
3017136	2516143074
212362	640069317
4032164	2516143074
3980660	2516143056
2449017	2516143050
2255722	2516143050
1925956	2516143036
2032825	2516143027
470155	642791615
470148	642791615
2667143	644736412
2775244	644736354
4355347	644736353
4013696	643348563
643642	648276746
1986992	643348587
128628	639279302
1930325	644736365
3574088	643348547
4211718	2516143060
129191	639279302
259505	641736134
270000	641736213
3426258	2516143092
267550	641736152
1145704	651053043
1138852	651053044
1877257	648028025
2885749	649633084
262922	641736152
157801	638341199
262998	641736152
1797762	2516143038
4479129	649633078
260768	641736250
3944858	650377930
156594	637000238
2082486	637000192
2787898	651053061
436675	645058801
156851	637000053
1740155	637000053
156644	637000053
4391219	2517093024
3819009	650716095
156789	637000161
325855	642555107
140390	637000063
140276	637000187
3167471	2511231188
4443427	2513237210
1118275	651053072
3978616	2516143033
4420839	637000336
261566	641736228
470380	641380446
4477878	650377969
270740	641736152
1916188	642555124
582902	646862343
798581	650377966
4370809	650377965
4294175	643886041
4296930	2517093025
365184	642979317
4294307	645951844
149056	638341049
3818462	2516143034
2821634	2516143067
3950917	2516143077
3837835	2516143077
2547205	646311953
2323999	643348569
2941073	637000264
2312155	643348569
4395015	646564516
3121707	650377967
1800506	646564528
3997777	651053028
3405792	2516143013
2653571	2516143047
470642	645058720
1915516	650716090
152628	637000111
3948717	651053017
911127	651053017
4294276	643886075
4333571	648231717
2791648	2516143044
804926	651053070
3818636	2516143052
1812061	2516143079
2666367	2516143079
782418	648276682
2769758	646564509
4469144	2511231171
2735183	2516143079
2840143	2516143079
2301104	2516143079
3476680	2516143079
4294306	645951844
763899	648276628
548747	645058840
108256	638154503
4294170	642979318
470823	645951825
4476155	2517093031
2816064	2516143091
3914319	649990003
610158	648276715
3396923	2516143044
4294377	645951844
2261538	643348582
4471499	643348570
4468508	650716066
4119329	647000301
3805786	643348514
4388736	648028038
3047391	2516143044
263021	641736102
1927771	2516143030
149535	637000313
110636	638341044
4294418	645951844
263800	641736102
4294419	645951844
1525059	2516143030
4294066	645951844
153596	637000240
2981909	2516143030
4344960	649633108
3917462	643348505
1772684	643348505
2934497	2516143019
266853	641736169
3307307	643348505
2111086	2516143023
2943898	2516143019
3232935	643348504
471156	645951836
4294163	645058810
4294344	645951844
114941	638341022
4294345	645951844
178974	639633053
611034	647000325
605028	648231703
2766612	2516143031
261722	641736249
268541	641736249
261569	641736249
264124	641736249
610987	647000324
610982	647000324
610986	647000324
2921960	2516143073
3113489	2516143075
129114	637000181
469903	645951819
219021	640612216
3642798	2511231221
2640124	2511231221
3944173	2516143097
3687787	2511231160
3495321	2511231112
3439215	2516143097
4402693	2511231144
3535841	2516143097
4294332	645951844
470464	645058834
3195326	646564549
4354720	2511231159
522169	646862349
4386335	2516143049
349804	642791606
519232	646862324
1606653	2516143094
804634	648276721
4343390	646564591
1980139	2516143024
129288	637000306
804617	648276673
145150	638341183
260163	641736143
47707	637000043
269293	641736200
4318834	644736322
4294308	645951844
4402844	644736337
4294367	645951844
1543740	2516143090
216474	640612200
3795273	2516143096
484376	645058851
239021	640963052
454104	645058765
385603	645058765
3968237	2516143096
208731	640612220
471184	643692050
470292	645951856
3997145	2516143082
3081731	2516143082
581469	648276755
3205613	2516143032
195845	640196209
680562	646862313
3268106	2516143082
267312	641522631
1594290	2516143103
4170037	641522641
416229	645058712
3126767	2516143051
2195650	2516143055
4372298	2511231054
238420	640963039
1736756	2516143055
4184272	2516143055
268249	641736257
248862	640963033
2359003	2516143043
4464508	649633064
255231	640753049
1925402	640069330
2982327	2516143048
1841353	2516143077
4251229	2516143043
241989	640753037
1795207	2516143043
260893	641736159
3632887	2516143043
250576	640753056
700496	645058778
666832	645951809
3512017	2516143102
242701	640753005
3195035	2516143017
267652	641736272
1741173	2516143010
2802943	2513237193
268527	641736260
3761859	2516143026
3542215	2516143083
187733	639633061
360010	643348575
363839	643348508
148201	638341115
2155217	2516143046
658919	645058867
259987	641736135
4248010	2516143037
1820035	2516143046
415094	645058825
2061932	2516143037
3549207	2516143037
342971	643348555
2210896	2513237252
3438463	2516143050
3315856	2511231081
3030171	649633028
198925	639633060
1510185	2516143052
3094549	2516143088
2345776	2516143088
1889934	648028035
470599	645951832
246847	641380432
3224492	2516143033
254355	641380432
1837664	2516143035
4204932	648028008
2601377	2516143072
1891645	2516143033
4294317	645951844
3269519	2516143009
3305557	2516143053
2264221	637000050
4345952	637000050
2629632	648028029
3980694	648028029
1532601	2516143062
1654671	2516143040
3125559	2516143011
3162956	2516143005
2607375	2516143011
2152796	637000012
4416518	648028029
2869003	644736374
1133324	2511231141
1136933	2510917010
4422912	2511231173
2977184	2516143062
256149	640753019
256607	640753018
248271	640753017
2053169	2516143053
152682	638341014
256970	641228480
82255	637000335
469946	641380448
128968	637000335
244991	641228480
3304482	641228506
1505105	2513237181
469941	641380448
3261476	637000123
172489	637000005
1680183	649633016
170933	637000316
1980062	637000157
243062	637000196
171319	637000257
2455091	2516143064
803227	648276757
326977	639633010
4466087	2506520036
471092	643886022
151970	638341014
1800659	2516143074
2284345	2516143074
3144702	2516143050
3626990	2516143074
4405305	646564542
2959738	2516143050
2704642	2516143050
2919112	2516143050
4073340	646564529
763780	646862345
1659907	2516143015
470117	643886206
319524	642555167
239688	640963037
333514	642555167
471224	643692015
4340647	650716084
3226001	2516143051
729486	647000250
250349	640963020
469850	640963015
1744100	644736364
471441	643692022
4217190	643348587
4359594	643348545
271043	641736155
4446811	642555102
269314	641736256
269840	641522642
4351388	642555133
815942	650377962
177086	639633033
3904891	639633033
769033	651053077
152460	637000204
2218782	2516143060
4477819	649633023
1803423	649633024
188038	640196209
3423513	650716014
3783282	639633031
2821279	649633062
287314	642555104
3379433	2516143093
2669534	2516143039
1675012	650377963
3614409	2516143093
3411757	2516143085
262630	641736152
129118	637000289
4294371	645951844
158582	638341199
156939	637000075
3494006	2516143095
3580388	2511231222
264435	641522660
4288258	641522643
4358041	641522653
265148	641736145
3826011	648028027
266924	641736145
268496	641736145
2124540	649633002
2202176	2516143065
139853	646564504
2615344	646564504
4228090	646564504
2251224	2513237250
292137	642555121
628249	646862312
4409882	644736336
3978769	644736381
4421738	644736375
660639	646862311
139426	638341087
2108713	646564581
370432	640963058
4454617	2513237236
184499	639633040
470394	641380420
348006	642791604
187020	639633045
470393	641380420
128855	637000281
235488	637000336
824722	650377960
267164	641736251
814852	650377945
816451	650377946
470690	643886144
4294174	643886041
263216	641736225
470188	645951842
91372	637000056
2997636	2516143077
1833589	2516143067
2422880	2516143067
1817205	2516143067
1801798	2516143067
3948907	2516143077
3638254	2516143067
3537217	649633094
469661	641736193
139105	638341089
4343090	650716078
2053995	2516143062
470975	640963025
2735180	2516143065
268011	641736176
1827911	2516143047
3893167	2516143047
3941139	640427108
2849026	650716002
4400244	646311968
4431534	649633039
241281	640963044
2808884	650716007
908287	650377974
3313921	648028006
281762	645951873
1139478	2511231197
4396056	649633071
4294335	645951844
2384462	2516143057
146450	638154508
470546	643886212
573725	645058774
138521	637000229
4404992	650377917
3720432	650377918
4407493	650377916
3791646	650377915
2451488	646862304
4436531	648231701
610159	648276715
607261	647000240
2930148	2516143091
4294171	642979318
3238281	2516143091
4243273	2516143091
264153	645951873
1599938	2516143091
3468883	2516143091
239234	641380440
2266047	2516143091
610959	647000323
152259	638341214
470116	641380427
470114	641380427
4294380	645951844
1726358	2516143013
4294328	645951844
714621	645058838
4351857	2516143013
4294379	645951844
2935452	2511231167
2979495	2516143095
3137417	2516143095
2947445	2516143095
3918010	2516143095
3327191	2516143030
2007692	2516143030
3472383	646564511
157716	637000029
2051773	2516143030
3885834	2511231147
3000086	2516143094
532519	647000297
2903203	2516143019
3334366	2516143019
3575600	2516143094
4377726	651053067
261929	641736249
239371	640963028
1518068	2516143074
4410087	644736343
198302	639633059
348202	642979355
3422002	2513237216
3067134	2516143073
610995	647000324
2774894	2516143073
4155694	2516143073
610992	647000324
2387895	2516143073
3442548	2511231129
4405600	2513237197
1934190	2512047036
4100959	2516143103
4458022	2511231129
358019	642979306
3448081	2511231144
1834374	2516143079
4100309	2511231185
4437386	2511231124
3261413	2516143079
287392	641736116
2317042	2516143097
3333155	2516143097
3008180	2516143061
142004	637000338
138503	637000057
1989697	2516143054
1719102	2516143005
2203728	2516143054
2472702	646564519
2643959	2516143054
2681322	2516143054
3566973	2516143015
2738062	2516143047
142421	637000210
3990188	2516143024
266674	641736228
2995046	2516143024
4294366	645951844
2940509	2516143024
3274769	2516143094
267533	641736267
2986288	2516143048
3119548	2516143009
2691189	2516143048
269749	641736244
2314023	2516143048
4329084	644736332
2935009	644736332
1146557	2511231138
3128135	2516143072
4446427	2511231070
4190394	2516143096
1630748	2516143096
4294329	645951844
3104071	2516143030
137538	637000185
3999720	2516143102
2953842	2516143089
2359686	2516143032
4385950	2516143083
471284	641522627
2122527	2516143027
922872	650377971
470718	643886151
1868743	2516143083
844098	651053079
2888496	650716106
129193	637000304
128502	637000015
1597185	2516143098
110770	638341044
3641105	2516143007
2167243	640427117
149988	637000116
2359573	2516143043
1916260	2516143050
3037444	2516143043
258675	641736220
4294107	643886143
471307	637000305
3126923	644736368
4471598	644736398
4234155	2516143031
270037	641736196
469826	641736196
2479567	2516143031
471066	645058812
4294296	645951844
2922676	2516143083
4435249	648028061
4474784	637000251
4294199	643886200
4012656	2516143083
3286607	2516143026
261053	641736144
458803	645058751
406487	645058827
174198	640196209
680191	645058841
3767467	646311964
108671	637000180
269044	641736146
1567899	2516143037
2372790	2516143080
129115	637000017
2618224	641522606
2160496	2516143038
1128350	2511231202
131285	638341080
4294216	643886049
1695890	2516143045
565532	645058864
260564	641522651
3465255	649633048
2523128	2516143006
3425198	649633099
4385065	649633048
97840	637000121
2728077	2516143015
1867224	649633066
128862	637000207
4262448	2516143042
264616	641736182
470170	641380422
129225	637000025
128691	637000048
129121	637000048
3486671	2516143033
2086196	2516143095
4293474	640753032
3392857	2516143103
470879	643886117
2811554	2516143040
3977014	2516143040
2680024	650716041
1594807	2516143040
3223369	2516143040
2289218	640427135
267816	641736144
3237148	2516143040
471124	645058758
2131613	637000099
4294388	645951844
128667	637000346
259512	641736144
4296470	2511231155
326714	643348571
1127449	2511231161
2744611	651053036
3057597	651053036
4281023	2511231123
1988746	2516143024
610881	647000321
3157259	2516143066
2566090	2516143080
2561343	2516143043
128675	637000314
249377	641228487
3750014	2516143081
608891	648276675
175858	639857019
257992	641228484
4394429	640069315
3111276	2516143064
2939048	2516143064
211138	640612205
369315	642979347
4294364	645951844
1653272	639633055
2075529	2516143074
4294363	645951844
4473713	646564543
1610643	2516143045
2697441	2516143074
361918	643348559
4294193	643886200
3063538	2516143074
159719	637000350
3843288	641228501
484357	647000209
1686935	2516143053
471226	641522640
2471624	2516143101
2351669	2516143023
4359885	2516143056
4255441	2516143103
4372921	643348504
3784301	2516143101
2994159	2516143045
533402	643886129
4471240	651053058
262739	642555135
262033	641736134
471318	643348557
266646	642555137
636220	645058842
4397980	637000133
268048	641736247
4008646	646564506
341294	642979325
3324589	2516143055
2238139	649633092
2199910	649633057
252888	639633001
2139328	649633053
3935818	649633068
196404	639633058
193562	639633036
188893	639633025
197035	639633004
4476067	649633080
609581	647000271
2577587	2516143093
471493	641228505
2108448	2516143039
3549922	2516143093
2246805	2516143039
4358159	2516143039
4307368	637000230
4424397	649633094
4406668	650377908
4127287	2516143078
158042	637000230
469991	641380428
609952	648276710
4411247	2511231222
2153659	2511231222
1654424	2516143031
138950	637000324
3954446	2516143057
138868	637000193
1984533	2516143051
290517	642555110
293340	642555166
4453271	644736410
3675923	646862346
269786	641522652
3873976	2516143033
3518069	640069335
145419	638341059
266867	641736208
145286	638341059
4020387	2513237232
149062	638341059
212212	640612200
2867243	2516143070
3878197	2516143067
3913780	2516143067
4294274	643886005
2805298	2516143067
2591559	2516143067
609483	648276684
3855054	2516143067
3653383	2516143093
2101183	2516143033
1792815	2516143077
361012	642979321
3930455	2516143077
1672847	2516143097
3924174	2516143077
356677	639279307
103712	638341097
2698486	2516143047
572258	645951847
3088468	2516143047
470241	645951833
2850749	650716025
4327593	650716006
144864	637000326
144622	637000142
3456231	650716008
1011002	651053010
526890	646862335
4274740	640753032
846121	650377979
1105100	651053040
129089	637000158
469749	643886111
138689	637000284
790585	646862317
139026	637000097
139494	637000162
150788	637000090
3509144	2516143019
817858	650377913
3192212	2511231155
606983	647000230
1603228	637000143
4333409	648028007
226033	640612215
4096527	2516143077
4294173	642979318
2054308	2511231095
4389320	2511231125
4364648	2511231110
470213	643886207
244105	641380440
3164184	2516143097
145355	637000317
4461903	639279301
244326	640963030
3350343	2516143095
2031953	2511231142
2999273	639279301
2117849	2516143095
2263001	650716067
4375314	650716083
4361761	650716076
4443294	2512564074
4361533	650716016
3442886	650716049
4407251	650716027
4349409	650716018
470429	645951850
2127939	650716034
269004	641736102
4294065	645951844
1865765	2516143030
4194882	2511231221
804639	648276734
4432909	651053071
1627342	2516143087
4360228	2511231071
2718311	649633044
4329992	2511231149
4294383	645951844
156688	642555116
1857232	642555116
1520884	642555116
3825524	2516143044
262590	641736249
531271	646862347
3961054	2516143073
3323718	2516143073
128860	637000062
3858838	2516143073
1739069	2516143023
4327244	648231702
154768	638341152
154282	638341152
266191	641736214
2365279	2516143049
2796048	2516143079
4294392	645951844
281438	642555113
2854931	2516143030
3925984	2516143097
3962359	2516143079
4479240	2516143041
2150343	2516143079
128827	637000101
470416	645951866
2308875	2516143023
4162002	2516143052
3601480	2516143054
2023541	2516143054
149050	638341107
304455	645951875
1726719	2516143051
3264939	2516143094
2938681	2516143094
3086271	2516143094
2267427	2516143094
4388598	637000038
470805	641380421
2281790	2516143024
3608700	2516143024
2491827	2516143048
245387	641228498
1967501	2516143048
2106370	2516143031
3248915	2516143009
3477870	2516143048
3337595	2516143009
1838642	2516143031
1838641	2516143031
2240966	2516143072
3198989	2511231081
1708550	2516143072
1868827	2516143096
128952	637000026
2055638	2511231108
4043489	2511231087
237998	640963010
363476	643348524
1897876	2516143103
623682	646862327
2773331	2516143103
471344	643692023
2470934	2516143103
4466196	650716058
260250	641736210
2861010	2516143103
684837	645058820
4377127	2512047038
3994465	2516143030
215612	640612204
129310	637000263
166987	648276709
4294397	645951844
470168	643886116
469898	643886113
2017071	2516143043
3957672	2516143088
2156127	2516143043
4285556	2516143007
2389026	2516143007
1526528	2516143043
2209403	2516143031
128465	637000152
1913310	2516143031
4269615	2516143031
3656727	2516143010
521709	646862319
4449003	2511231057
262319	641736196
3877367	649633079
382211	645058790
4396894	2516143007
469478	643886181
2156995	2516143064
234320	640427123
471106	643886143
145029	640427142
4390980	640427116
4294106	643886143
4294105	643886143
4422718	643692019
2301317	2516143080
609925	649989981
2599277	2516143080
2465510	2516143080
3401602	2516143080
3732478	2516143080
2741147	2516143080
816264	650377980
4294230	643886049
3660267	2516143037
4172691	649633104
3954336	649633095
3272947	649633087
3510083	649633066
2123044	649633051
4243866	649633072
2224305	649633050
3344450	2516143045
2005146	2516143086
3072451	2516143086
4159680	2516143086
1569651	2516143070
1882409	646564538
111673	638154520
4062158	2516143070
3079791	2516143032
2171012	2516143031
3120099	2516143031
2410905	2516143033
3492109	2516143016
2533650	2516143031
3977449	2516143042
470720	643886198
2257125	2516143006
609303	647000265
684249	645058858
1951342	2516143088
470251	643886004
606319	647000202
470740	645058784
470739	645058784
4418680	643692025
770395	642979301
3526876	644736349
235957	641228493
250583	637000112
4453050	649633009
4286813	649633015
269695	641736185
4238902	2516143064
264779	641736128
3183128	2516143005
3433872	2516143064
704203	648276717
2026882	638154502
4021493	2516143064
2820600	650377932
245699	640963009
240510	640753047
129129	637000148
115056	637000039
129063	637000039
251928	640963005
4484494	638341182
4484495	2513237399
4484496	2513237399
4484497	649989970
4484498	649989944
4484499	651324072
4484500	647533201
4484501	647533206
4484502	2513237280
4484503	2513237280
4484504	2513237280
4484505	643886007
4484506	647533236
4484507	648276707
4484508	648276707
4484509	648276707
4484510	648276707
4484511	648276707
4484512	648276707
4484513	648276707
4484514	2513237310
4484515	647533240
4484516	646206276
4484517	649989902
4484518	2512047078
4484519	643886175
4484520	643886031
4484521	643886180
4484522	2513237266
4484523	647000287
4484524	2512047061
4484525	647533129
4484526	647533127
4484527	647533128
4484528	2513237314
4484529	647533156
4484530	651324030
4484531	649989983
4484532	645058736
4484533	647533125
4484534	647533125
4484535	2513237367
4484536	649989923
4484537	649989922
4484538	651324036
4484539	651324036
4484540	651324036
4484541	651324036
4484542	2513237331
4484543	2513237331
4484544	2513237274
4484545	2513237307
4484546	649989997
4484547	2513237323
4484548	649989997
4484549	649989997
4484550	649989997
4484551	651324011
4484552	647533199
4484553	649989911
4484554	647000291
4484555	2513237355
4484556	2513237262
4484557	651324053
4484558	651324024
4484559	648861010
4484560	647000304
4484561	2513237281
4484562	649989908
4484563	2513237369
4484564	649989903
4484565	648276601
4484566	647533203
4484567	649989906
4484568	2513237324
4484569	648861008
4484570	649633003
4484571	647533233
4484572	651324105
4484573	651324105
4484574	651324105
4484575	651285004
4484576	648861002
4484577	651324040
4484578	651324067
4484579	2513237279
4484580	2513237279
4484581	2513237380
4484582	643886020
4484583	643886018
4484584	643886021
4484585	643886018
4484586	643886021
4484587	643886018
4484588	643886021
4484589	643886018
4484590	643886021
4484591	643886018
4484592	649990007
4484593	649989929
4484594	651324025
4484595	649989928
4484596	2513237287
4484597	2513237329
4484598	646206266
4484599	647533194
4484600	2513237332
4484601	2513237332
4484602	2513237332
4484603	2513237332
4484604	651324006
4484605	649989904
4484606	2513237316
4484607	645058703
4484608	645058703
4484609	645058703
4484610	645058703
4484611	645058703
4484612	645058703
4484613	645058852
4484614	2513237276
4484615	646206279
4484616	641380433
4484617	641380433
4484618	641380433
4484619	641380433
4484620	647000309
4484621	647000309
4484622	647000309
4484623	647000309
4484624	649989943
4484625	649990005
4484626	649990005
4484627	649990005
4484628	649990005
4484629	648276759
4484630	647533109
4484631	647533232
4484632	651324033
4484633	647533170
4484634	651324032
4484635	640612219
4484636	640612219
4484637	2517093028
4484638	2517093026
4484639	647000336
4484640	639857000
4484641	649990021
4484642	645058813
4484643	645058813
4484644	645058813
4484645	645058813
4484646	645058813
4484647	647533183
4484648	647533183
4484649	647000208
4484650	638154521
4484651	648276725
4484652	648276724
4484653	648276724
4484654	648276724
4484655	640612202
4484656	640612202
4484657	2513237391
4484658	649989957
4484659	2513237370
4484660	639857020
4484661	649990028
4484662	651285002
4484663	649633041
4484664	651324044
4484665	2513237340
4484666	647000229
4484667	638341205
4484668	638341205
4484669	638341205
4484670	638341204
4484671	638341204
4484672	638341204
4484673	638341204
4484674	638341204
4484675	638341204
4484676	638341206
4484677	638341206
4484678	638341206
4484679	638341206
4484680	638341203
4484681	649989915
4484682	648276623
4484683	651324095
4484684	651324095
4484685	2513237354
4484686	643886183
4484687	645058753
4484688	641736268
4484689	641736268
4484690	641736268
4484691	651324009
4484692	651324096
4484693	649989956
4484694	649990011
4484695	649990026
4484696	649990019
4484697	649989999
4484698	647000337
4484699	647000337
4484700	647000337
4484701	651324043
4484702	2513237349
4484703	2513237349
4484704	2513237349
4484705	2513237349
4484706	2513237349
4484707	651324031
4484708	641522613
4484709	645058768
4484710	645058769
4484711	645058768
4484712	647000349
4484713	645058759
4484714	645058768
4484715	645058759
4484716	638341243
4484717	645058767
4484718	638341239
4484719	651324037
4484720	647533242
4484721	647533241
4484722	651324003
4484723	2512047071
4484724	649989976
4484725	651324048
4484726	651324020
4484727	649989977
4484728	649633020
4484729	651324035
4484730	643886107
4484731	651324055
4484732	651324094
4484733	643886161
4484734	643886086
4484735	643886157
4484736	648276622
4484737	643886036
4484738	643886093
4484739	643886033
4484740	638341012
4484741	638341012
4484742	638341012
4484743	643886071
4484744	643886164
4484745	643886091
4484746	643886085
4484747	643886171
4484748	643886092
4484749	643886160
4484750	2513237325
4484751	643886101
4484752	643886094
4484753	643886156
4484754	643886123
4484755	643886162
4484756	643886179
4484757	643886090
4484758	643886105
4484759	643886158
4484760	643886096
4484761	643886176
4484762	643886177
4484763	643886178
4484764	638341012
4484765	638341012
4484766	643886026
4484767	638341012
4484768	638341012
4484769	638341012
4484770	645058771
4484771	2512047052
4484772	2513237317
4484773	649989994
4484774	647000336
4484775	647000336
4484776	647000336
4484777	2513237357
4484778	2513237357
4484779	648276691
4484780	648276630
4484781	645058872
4484782	651285011
4484783	2513237269
4484784	2513237271
4484785	2513237306
4484786	651324079
4484787	646206271
4484788	2513237342
4484789	647533205
4484790	647533205
4484791	647000342
4484792	647000342
4484793	647000342
4484794	651324056
4484795	648861005
4484796	648861015
4484797	2513237313
4484798	2513237270
4484799	647533184
4484800	647533184
4484801	647533184
4484802	648276685
4484803	2513237315
4484804	638341213
4484805	646206270
4484806	2513237299
4484807	646206254
4484808	647000328
4484809	2514752031
4484810	647000329
4484811	646206268
4484812	648276648
4484813	647533159
4484814	642979322
4484815	649989946
4484816	649989946
4484817	649989946
4484818	638341082
4484819	648276644
4484820	647533158
4484821	648861009
4484822	649989946
4484823	647533160
4484824	648276671
4484825	647533186
4484826	647533187
4484827	650377961
4484828	647533123
4484829	2513237338
4484830	2513237338
4484831	2513237338
4484832	2513237338
4484833	638341178
4484834	647533245
4484835	647533245
4484836	647533245
4484837	647533245
4484838	647533189
4484839	2512047062
4484840	641736273
4484841	641736273
4484842	641736273
4484843	641736273
4484844	641736273
4484845	641736264
4484846	641736264
4484847	641736264
4484848	641736264
4484849	641736264
4484850	641736264
4484851	641736264
4484852	648276742
4484853	648276741
4484854	648276743
4484855	648276744
4484856	648276740
4484857	649990012
4484858	641736183
4484859	641736183
4484860	641736183
4484861	641736183
4484862	641736183
4484863	641736274
4484864	641736274
4484865	641736274
4484866	641736274
4484867	641736274
4484868	641736204
4484869	641736204
4484870	648276735
4484871	648276735
